tipologia_empresa,risk_data_date,fiscal_province_desc,risk_segment_id,cnae_codigo,puntuacion_intrinseca,puntuacion_comparable,xti_marcacoh,latitud,longitud,customer_id_codificado
PYME,2024-12-31,OURENSE,04,68,55.94,597.8727108,0.0,42.3400000,-7.8700000,641334166
PYME,2024-12-31,BIZKAIA,03,10,64.96,628.2036254000001,0.0,43.1800000,-2.5000000,922542807
PYME,2023-12-31,BARCELONA,01,70,79.71,693.3730406899999,0.0,41.4100000,2.1800000,652336996
PYME,2023-12-31,BIZKAIA,02,52,61.85,640.2139048,0.0,43.3300000,-3.0500000,109897952
PYME,2023-12-31,SEVILLA,01,42,61.55,632.9322204499999,0.0,37.6300000,-6.0900000,830397199
PYME,2023-12-31,CASTELLON,02,93,65.85,655.3520168,0.0,40.4700000,0.4700000,891746783
PYME,2024-12-31,BARCELONA,07,46,49.35,600.9268296500001,0.0,41.4500000,2.2500000,249104706
PYME,2023-12-31,BARCELONA,01,69,80.11,694.70433629,0.0,41.3800000,2.1200000,156230375
PYME,2023-12-31,JAEN,01,96,59.64,626.57528396,0.0,38.0400000,-4.0500000,414602150
PYME,2024-12-31,GIRONA,01,28,60.46,629.3044399400001,0.0,41.9900000,2.8000000,384098518
PYME,2024-12-31,PALENCIA,03,93,56.31,615.2172506500001,0.0,41.9800000,-4.4500000,688321809
PYME,2023-12-31,ILLES BALEARS,01,93,61.62,633.16519718,0.0,38.9800000,1.3100000,404529737
PYME,2024-12-31,TENERIFE,02,56,67.51,661.63433328,0.0,28.4900000,-16.3200000,835942815
PYME,2024-12-31,ASTURIAS,01,47,44.01,574.55490839,0.0,43.3500000,-5.8600000,335735397
PYME,2024-12-31,MADRID,02,46,53.38,608.15895264,0.0,40.4700000,-3.6700000,426632921
PYME,2023-12-31,BARCELONA,01,47,57.78,620.38475942,0.0,40.4600000,-3.7500000,204616024
PYME,2023-12-31,CADIZ,03,71,79.52,650.0627718000001,0.0,36.1700000,-5.3500000,651263469
PYME,2024-12-31,MADRID,07,45,45.58,594.20220902,0.0,40.4100000,-3.6600000,205179410
PYME,2024-12-31,SALAMANCA,02,47,70.98,674.76664544,0.0,40.6100000,-6.5300000,277726452
PYME,2024-12-31,CUENCA,02,22,52.46,604.67718688,0.0,39.4400000,-1.9500000,464881012
PYME,2023-12-31,BARCELONA,02,55,68.36,664.85118208,0.0,41.4200000,2.1000000,779143002
PYME,2024-12-31,BARCELONA,01,43,80.28,695.27013692,0.0,41.6200000,2.2900000,400881087
PYME,2024-12-31,MADRID,04,43,79.05,645.941973,0.0,40.3400000,-3.7100000,996032030
PYME,2024-12-31,BARCELONA,07,56,46.87,596.50320653,0.0,41.3600000,2.1700000,266164313
PYME,2023-12-31,LLEIDA,03,01,77.95,647.70570725,0.0,41.7200000,0.7600000,572885045
PYME,2024-12-31,SEVILLA,04,53,68.1,623.165754,0.0,37.4100000,-5.9500000,831950977
PYME,2023-12-31,MALAGA,01,49,66.64,649.87295696,0.0,36.4900000,-4.9900000,196202118
PYME,2023-12-31,MADRID,03,46,60.886,622.0872680900001,0.0,40.4200000,-3.7000000,918975736
PYME,2023-12-31,MADRID,01,68,63.55,639.58869845,0.0,40.3300000,-3.7700000,163615376
PYME,2023-12-31,ILLES BALEARS,02,47,75.95,693.5757496,0.0,38.9900000,1.5300000,507028231
PYME,2023-12-31,PONTEVEDRA,02,25,48.69,590.40951632,0.0,42.0900000,-8.5000000,446628953
PYME,2024-12-31,SEVILLA,01,56,67.63,653.16791357,0.0,37.3900000,-5.9200000,499203419
PYME,2023-12-31,SEVILLA,01,45,57.09,618.08827451,0.0,37.6600000,-5.5300000,234879022
PYME,2024-12-31,BIZKAIA,02,25,78.52,703.3019865599999,0.0,43.1900000,-2.5200000,687545554
PYME,2024-12-31,SEVILLA,02,55,43.09,569.21615952,0.0,37.3900000,-6.0000000,773325855
PYME,2024-12-31,BARCELONA,03,45,58.68,618.7753672,0.0,41.5700000,2.2100000,883022767
PYME,2024-12-31,BARCELONA,02,47,68.85,666.7056008,0.0,41.3700000,2.0600000,971722973
PYME,2024-12-31,TARRAGONA,03,90,63.48,625.9816792,0.0,40.8600000,0.5800000,383139822
PYME,2024-12-31,LLEIDA,03,42,39.816,590.45456104,0.0,41.7900000,0.8100000,506178726
PYME,2024-12-31,BARCELONA,01,32,65.68,646.67784752,0.0,41.4300000,2.2000000,531101537
PYME,2024-12-31,A CORUÑA,03,69,51.3,607.6956625,0.0,43.3100000,-8.5100000,120059166
PYME,2023-12-31,MADRID,03,58,72.422,639.40643793,0.0,40.3900000,-3.6600000,371598226
PYME,2023-12-31,BARCELONA,01,62,65.97,647.64303683,1.0,41.2400000,1.8100000,550676253
PYME,2024-12-31,BARCELONA,02,68,72.25,679.572996,0.0,41.5500000,2.1100000,366734119
PYME,2024-12-31,BARCELONA,01,32,85.11,711.34553129,0.0,41.5100000,1.8900000,565111366
PYME,2024-12-31,VALLADOLID,01,45,68.02,654.46592678,0.0,41.6400000,-4.7200000,534840150
PYME,2023-12-31,LAS PALMAS,02,43,68.25,664.434884,0.0,28.0000000,-15.4200000,455100786
PYME,2023-12-31,BARCELONA,01,41,69.07,657.96057773,0.0,41.9100000,1.8800000,381905466
PYME,2024-12-31,ALICANTE,01,66,83.39,705.62096021,0.0,38.5400000,-0.1200000,999276123
PYME,2024-12-31,MURCIA,02,46,55.37,615.69016336,0.0,38.0000000,-1.1600000,764705918
PYME,2024-12-31,MADRID,06,68,75.46,669.9956952,0.0,40.4800000,-3.6700000,229436840
PYME,2024-12-31,MALAGA,01,56,64.6,643.0833494,0.0,36.7200000,-4.3600000,318954963
PYME,2024-12-31,GIPUZKOA,04,46,87.39,663.2893398,0.0,43.1900000,-2.4500000,844365069
PYME,2024-12-31,TARRAGONA,01,10,48.72,590.23091408,0.0,40.7000000,0.5600000,481086893
PYME,2024-12-31,MADRID,02,74,82.57,718.62932496,0.0,40.3800000,-3.6900000,226401976
PYME,2023-12-31,TARRAGONA,01,56,72.88,670.64116832,0.0,41.1400000,1.3800000,576158157
PYME,2024-12-31,CANTABRIA,01,66,60.93,630.8687122700001,0.0,43.4700000,-3.7800000,295763929
PYME,2024-12-31,BARCELONA,02,46,59.44,631.09319232,0.0,41.5200000,1.8900000,673087401
PYME,2023-12-31,BARCELONA,01,59,68.61,656.42958779,0.0,41.4800000,2.3300000,980773503
PYME,2023-12-31,MADRID,01,86,77.79,686.98282181,0.0,40.4000000,-3.6700000,196412476
PYME,2023-12-31,MALAGA,02,32,67.28,660.76389184,0.0,36.6900000,-4.4500000,443365692
PYME,2023-12-31,VALENCIA,04,92,72.42,632.1514404,0.0,39.4700000,-0.4000000,885799251
PYME,2023-12-31,ASTURIAS,01,47,69.74,660.19049786,0.0,43.5400000,-5.6500000,172563604
PYME,2024-12-31,MADRID,01,85,67.91,654.09982049,0.0,40.3500000,-3.9400000,904932271
PYME,2024-12-31,VALENCIA,01,52,69.1,658.0604249,0.0,39.4700000,-0.7100000,654872971
PYME,2024-12-31,ALBACETE,02,56,42.01,565.12886928,0.0,39.2000000,-2.1600000,187897078
PYME,2024-12-31,BARCELONA,01,70,75.97,680.92542683,0.0,41.3800000,2.0800000,421881495
PYME,2024-12-31,TARRAGONA,03,41,56.43,615.3974084500001,0.0,40.9100000,0.8100000,796958202
PYME,2024-12-31,BARCELONA,01,45,67.11,651.43722929,0.0,41.4000000,2.1500000,184458695
PYME,2023-12-31,CEUTA,01,56,66.48,649.3404387200001,0.0,35.8900000,-5.3100000,192380657
PYME,2024-12-31,HUELVA,02,01,56.73,620.8371214399999,0.0,37.2200000,-7.2700000,413730477
PYME,2023-12-31,VALENCIA,03,43,66.56,630.6057294000001,0.0,39.5100000,-0.3600000,807863104
PYME,2024-12-31,SEVILLA,02,56,66.36,657.28212608,0.0,37.4200000,-5.9300000,947481347
PYME,2024-12-31,ILLES BALEARS,01,86,80.91,697.3669274900001,0.0,39.5500000,2.6200000,932343031
PYME,2023-12-31,MADRID,03,46,54.96,613.1904754000001,0.0,40.4500000,-3.6700000,812287182
PYME,2023-12-31,LA RIOJA,01,01,46.58,583.10848262,0.0,42.2300000,-1.8900000,897533663
PYME,2023-12-31,ALICANTE,02,49,68.37,664.88902736,0.0,38.4500000,-0.6500000,213692120
PYME,2023-12-31,BARCELONA,01,41,70.88,663.98469032,0.0,41.4300000,2.1500000,936241540
PYME,2024-12-31,MADRID,01,46,81.95,700.8282960500001,0.0,40.4400000,-3.6400000,301007554
PYME,2024-12-31,MALAGA,01,47,65.6,646.4115884,0.0,36.7200000,-4.4200000,903885036
PYME,2023-12-31,VALENCIA,02,33,48.35,589.1227768,0.0,39.6600000,-0.2300000,485660574
PYME,2024-12-31,MURCIA,01,61,70.4,662.3871356,0.0,37.6300000,-0.7100000,713326112
PYME,2024-12-31,ILLES BALEARS,01,56,65.76,646.94410664,0.0,39.7200000,2.9100000,823466748
PYME,2024-12-31,BARCELONA,01,56,50.09,594.79060151,0.0,41.4500000,2.2500000,378021877
PYME,2024-12-31,BIZKAIA,01,47,67.68,653.33432552,0.0,43.2800000,-2.9700000,721859769
PYME,2024-12-31,CADIZ,01,77,71.58,666.31445762,0.0,36.2500000,-5.3700000,587640813
PYME,2024-12-31,BARCELONA,04,56,63.13,612.8280546,0.0,41.5400000,2.2900000,842201067
PYME,2024-12-31,BURGOS,01,41,49.65,593.32617635,0.0,42.3400000,-3.7000000,394533157
PYME,2023-12-31,BARCELONA,02,13,54.95,614.1006616,0.0,41.6200000,2.2700000,742440114
PYME,2024-12-31,BADAJOZ,01,69,70.93,664.15110227,0.0,38.8700000,-6.9800000,882092102
PYME,2024-12-31,MADRID,07,70,55.95,612.6993750500001,0.0,40.4300000,-3.7000000,366118466
PYME,2023-12-31,BARCELONA,01,86,62.94,637.55847266,0.0,41.4800000,2.0800000,921139837
PYME,2023-12-31,BARCELONA,01,93,65.43,645.84578777,0.0,41.5000000,2.0300000,547955924
PYME,2024-12-31,CANTABRIA,01,41,67.74,653.53401986,0.0,43.3400000,-4.0600000,990477915
PYME,2024-12-31,VALENCIA,07,46,61.5,622.5990155000001,0.0,38.9400000,-0.5900000,465632678
PYME,2024-12-31,SEVILLA,02,46,59.21,630.22275088,0.0,37.2200000,-5.3100000,705858357
PYME,2024-12-31,GIRONA,04,69,75.41,638.3707002,0.0,41.9800000,2.8200000,678057206
PYME,2023-12-31,TENERIFE,03,93,66.25,630.1403217500001,0.0,28.3700000,-16.5800000,266624806
PYME,2023-12-31,PONTEVEDRA,01,43,67.99,654.36607961,0.0,42.2400000,-8.6800000,936193672
PYME,2024-12-31,VALLADOLID,02,64,57.05,622.0481704,0.0,41.6600000,-4.7400000,603991601
PYME,2023-12-31,MALAGA,01,47,83.11,704.68905329,0.0,36.5500000,-4.6400000,948511724
PYME,2024-12-31,SALAMANCA,03,35,67.49,632.00195235,0.0,40.9700000,-5.6700000,100650070
PYME,2023-12-31,ILLES BALEARS,01,77,69.28,658.65950792,0.0,39.8000000,3.1200000,407184569
PYME,2024-12-31,A CORUÑA,01,93,69.59,659.6912620100001,0.0,43.3400000,-8.3900000,577084136
PYME,2024-12-31,BARCELONA,02,47,57.03,621.97247984,0.0,41.7400000,1.8300000,340642351
PYME,2024-12-31,MADRID,02,46,66.74,658.72024672,0.0,40.2300000,-3.7800000,395771691
PYME,2023-12-31,VALENCIA,03,49,40.61,591.64660515,0.0,39.4700000,-0.4000000,725297324
PYME,2023-12-31,ALMERIA,01,46,76.04,681.15840356,0.0,36.7800000,-2.7800000,351776778
PYME,2024-12-31,MURCIA,01,96,72.79,670.34162681,0.0,38.1100000,-1.8600000,429117132
PYME,2023-12-31,BARCELONA,01,47,54.93,610.89927827,0.0,41.5100000,1.9000000,533926784
PYME,2024-12-31,MADRID,04,45,77.89,643.5291498,0.0,40.4500000,-3.7100000,614979330
PYME,2023-12-31,BARCELONA,01,69,53.94,607.60432166,0.0,41.3900000,2.1700000,469052950
PYME,2023-12-31,VALENCIA,03,96,59.67,620.26166905,0.0,39.4400000,-0.4000000,814714764
PYME,2023-12-31,BADAJOZ,01,49,60.04,627.90657956,0.0,38.8600000,-5.8800000,172899906
PYME,2023-12-31,SEVILLA,01,55,60.59,629.73711101,0.0,37.3800000,-5.9700000,380593645
PYME,2023-12-31,BIZKAIA,03,68,55.15,613.4757252500001,0.0,43.1700000,-2.6400000,608226529
PYME,2023-12-31,MADRID,01,45,52.92,604.20951788,0.0,40.5300000,-3.6900000,591193398
PYME,2023-12-31,MADRID,01,73,74.05,674.53520795,0.0,40.4100000,-3.8500000,426945134
PYME,2023-12-31,MADRID,01,01,61.23,631.86718397,0.0,40.4200000,-3.6700000,406447975
PYME,2023-12-31,ILLES BALEARS,03,81,36.41,585.34108215,1.0,39.5700000,2.6500000,336865854
PYME,2023-12-31,CANTABRIA,03,86,59.31,619.72119565,0.0,43.4700000,-3.8000000,893273408
PYME,2024-12-31,MADRID,02,79,72.79,681.6166411199999,0.0,40.4100000,-3.6700000,139927330
PYME,2023-12-31,MURCIA,02,01,51.11,599.56807408,1.0,37.6700000,-0.9500000,604814969
PYME,2024-12-31,MADRID,01,70,77.55,686.18404445,0.0,40.4100000,-3.6700000,834492357
PYME,2023-12-31,HUELVA,01,43,52.62,603.21104618,0.0,37.2600000,-6.9500000,514106629
PYME,2024-12-31,TARRAGONA,03,86,62.018,623.78675667,0.0,41.1600000,1.1100000,283992713
PYME,2023-12-31,MADRID,01,47,76.2,681.6909218000001,0.0,40.4300000,-3.6700000,610714835
PYME,2023-12-31,CADIZ,01,68,64.33,642.18472487,0.0,36.7500000,-5.8100000,312224454
PYME,2023-12-31,LAS PALMAS,01,33,71.58,666.31445762,0.0,28.9700000,-13.5300000,102403372
PYME,2024-12-31,CORDOBA,02,46,68.42,665.07825376,0.0,37.3900000,-4.7600000,563290027
PYME,2024-12-31,SEVILLA,01,62,69.32,658.7926374799999,0.0,37.3700000,-6.0800000,520430135
PYME,2023-12-31,BADAJOZ,02,46,69.46,669.01416288,0.0,39.0300000,-5.7100000,148242428
PYME,2024-12-31,CORDOBA,03,94,68.6,633.668412,0.0,37.3900000,-4.7700000,923023547
PYME,2023-12-31,BARCELONA,03,18,60.81,621.97316815,0.0,41.8000000,2.2300000,569471401
PYME,2024-12-31,JAEN,02,46,62.24,641.68987072,0.0,37.7800000,-3.6100000,800057586
PYME,2024-12-31,MALAGA,01,56,65.4,645.7459406,0.0,36.4200000,-5.1500000,595380800
PYME,2024-12-31,TARRAGONA,03,85,83.48,656.0079792,0.0,41.1500000,1.1100000,216134376
PYME,2023-12-31,BARCELONA,04,46,59.74,605.7767868,0.0,41.5500000,2.1100000,648558986
PYME,2024-12-31,LAS PALMAS,01,45,64.06,641.2861003400001,0.0,28.1100000,-15.4200000,664398423
PYME,2023-12-31,CADIZ,01,47,64.1,641.4192299,0.0,36.3900000,-6.0900000,126964062
PYME,2024-12-31,SEVILLA,01,70,78.07,687.91472873,0.0,37.3700000,-6.0500000,281700820
PYME,2024-12-31,MADRID,01,73,77.41,685.7180909900001,0.0,40.3500000,-3.5200000,699438829
PYME,2024-12-31,CADIZ,01,46,70.55,662.8863714500001,0.0,36.4400000,-5.7200000,738162379
PYME,2024-12-31,BARCELONA,01,74,66.4,649.0741796,0.0,41.4000000,2.1700000,598549616
PYME,2023-12-31,BARCELONA,01,66,70.63,663.1526305699999,0.0,41.4800000,2.2700000,731000299
PYME,2024-12-31,LUGO,01,11,42.23,568.63064297,0.0,42.4800000,-7.2700000,495554646
PYME,2023-12-31,GIRONA,01,47,82.56,702.8585218400001,0.0,42.2100000,2.6900000,513067387
PYME,2023-12-31,GIRONA,04,74,67.72,622.3753464,0.0,42.4300000,1.9400000,316614643
PYME,2023-12-31,VALENCIA,01,68,58.74,623.57986886,0.0,38.8200000,-0.6000000,166675858
PYME,2023-12-31,ILLES BALEARS,02,41,57.89,625.22717392,0.0,39.4800000,2.8900000,341446029
PYME,2024-12-31,ALICANTE,03,15,60.123,620.941764745,0.0,38.4900000,-0.8000000,817516420
PYME,2023-12-31,VALENCIA,03,69,51.34,607.7557151000001,0.0,39.4900000,-0.3700000,185376950
PYME,2024-12-31,LAS PALMAS,02,47,39.22,554.57003616,1.0,28.1300000,-15.4300000,976969101
PYME,2024-12-31,CASTELLON,02,74,59.21,630.22275088,0.0,39.9800000,-0.0500000,726899907
PYME,2023-12-31,MALAGA,01,74,77.07,684.58648973,0.0,36.6000000,-4.5200000,822049343
PYME,2023-12-31,ALICANTE,06,45,72.9,664.670844,0.0,38.6000000,-0.0500000,400646660
PYME,2023-12-31,TENERIFE,01,32,51.66,600.01593674,0.0,28.4700000,-16.2900000,493266617
PYME,2023-12-31,GIRONA,01,71,66.88,650.67173432,0.0,42.2700000,2.9600000,126391999
PYME,2024-12-31,BARCELONA,01,68,69.3,658.7260727,0.0,41.4000000,2.1400000,667925038
PYME,2024-12-31,CORDOBA,01,94,60.29,628.73863931,0.0,37.4100000,-4.4900000,117988314
PYME,2024-12-31,TOLEDO,01,45,60.94,630.90199466,0.0,40.0100000,-4.3200000,531452290
PYME,2023-12-31,SEGOVIA,01,01,68.51,656.09676389,0.0,41.0000000,-4.1200000,953637712
PYME,2023-12-31,BIZKAIA,03,25,47.15,601.46520525,0.0,43.3100000,-2.6800000,853362445
PYME,2024-12-31,BADAJOZ,02,46,79.93,708.6381710400001,0.0,38.9200000,-6.3500000,551348464
PYME,2024-12-31,MURCIA,01,10,64.79,643.71571481,0.0,37.9600000,-1.2000000,892012791
PYME,2024-12-31,BADAJOZ,05,46,85.14,697.6843403400001,0.0,38.8600000,-6.1000000,379183292
PYME,2023-12-31,TARRAGONA,01,85,63.75,640.25434625,0.0,40.9900000,0.9200000,342891707
PYME,2023-12-31,GIRONA,06,56,70.22,659.0963904,0.0,41.8500000,3.1300000,519228985
PYME,2023-12-31,BARCELONA,03,86,76.404,645.38467426,0.0,41.4500000,1.9600000,201050215
PYME,2024-12-31,MURCIA,02,33,53.72,609.44569216,0.0,37.7200000,-1.1700000,833846752
PYME,2024-12-31,PONTEVEDRA,02,45,78.4,702.8478431999999,0.0,42.1000000,-8.5600000,752002789
PYME,2024-12-31,CIUDAD REAL,01,47,68.65,656.5627173500001,0.0,39.1500000,-3.0200000,601541614
PYME,2023-12-31,MADRID,06,41,64.36,646.9074731999999,0.0,40.3200000,-3.8800000,613314047
PYME,2024-12-31,TENERIFE,02,81,42.64,567.51312192,1.0,28.3700000,-16.5800000,297672201
PYME,2024-12-31,CIUDAD REAL,02,46,71.13,675.33432464,0.0,39.3700000,-3.3600000,447332732
PYME,2024-12-31,BARCELONA,02,56,79.09,705.4591675199999,0.0,41.3800000,2.1900000,684302284
PYME,2023-12-31,ALICANTE,04,47,67.9,622.7497500000001,0.0,38.5400000,-0.1400000,451795877
PYME,2024-12-31,MADRID,01,77,70.82,663.78499598,0.0,40.3400000,-3.7100000,583501491
PYME,2023-12-31,LAS PALMAS,03,46,58.98,619.2257617,0.0,27.7600000,-15.5800000,112780953
PYME,2023-12-31,BADAJOZ,03,71,78.34,648.2912201,0.0,38.8800000,-6.9900000,910228763
PYME,2024-12-31,SEVILLA,04,47,51.2,588.013416,0.0,37.5300000,-6.1600000,339601718
PYME,2023-12-31,BARCELONA,01,74,57.01,617.82201539,0.0,41.3900000,2.1700000,216880735
PYME,2024-12-31,BARCELONA,02,47,74.71,688.88293488,0.0,41.3700000,2.0900000,454601416
PYME,2023-12-31,ASTURIAS,01,47,50.72,596.88739208,0.0,43.3700000,-5.8500000,551580890
PYME,2024-12-31,BARCELONA,02,55,71.44,676.50752832,0.0,41.3900000,2.1300000,716702572
PYME,2024-12-31,CORDOBA,01,43,74.84,677.16451676,0.0,37.3300000,-4.3600000,632842526
PYME,2024-12-31,MALAGA,01,93,52.37,602.3789864299999,1.0,36.5000000,-4.9900000,450719611
PYME,2024-12-31,BARCELONA,08,46,66.41,672.15028453,0.0,42.1900000,-1.4800000,435411745
PYME,2024-12-31,BARCELONA,03,96,44.93,598.1322859500001,0.0,41.3800000,2.1600000,958812363
PYME,2024-12-31,BARCELONA,02,46,83.78,723.20860384,0.0,41.3300000,2.1100000,467760988
PYME,2023-12-31,MADRID,03,56,63.6,626.1618370000001,0.0,40.4300000,-3.7000000,702118100
PYME,2023-12-31,BARCELONA,04,46,46.88,579.0277296,0.0,41.2700000,1.9400000,461519593
PYME,2023-12-31,MALAGA,03,47,68.41,633.3831621500001,0.0,36.6100000,-4.5200000,565531165
PYME,2024-12-31,BARCELONA,01,47,63.07,637.99114373,0.0,41.3700000,2.1200000,684002827
PYME,2024-12-31,ZARAGOZA,01,66,71.62,666.44758718,0.0,41.6500000,-0.8800000,362580068
PYME,2023-12-31,MADRID,06,56,59.84,637.5057828,0.0,40.4500000,-3.6800000,101731399
PYME,2023-12-31,SEVILLA,01,43,52.41,602.51211599,0.0,36.8500000,-6.0300000,188833198
PYME,2024-12-31,TENERIFE,03,93,71.59,638.1573438500001,0.0,28.0800000,-16.7200000,367010602
PYME,2024-12-31,MADRID,06,73,74.96,668.9556852,0.0,40.4100000,-3.7200000,199148929
PYME,2024-12-31,BIZKAIA,04,43,80.08,648.0843936,0.0,43.2300000,-2.8300000,246686767
PYME,2023-12-31,MADRID,03,47,70.32,636.2506738000001,0.0,40.4400000,-3.7900000,587976694
PYME,2023-12-31,TENERIFE,01,47,52.25,601.97959775,0.0,28.0900000,-16.6600000,984770240
PYME,2024-12-31,ILLES BALEARS,03,46,51.25,607.62059675,0.0,39.5800000,2.6400000,942791554
PYME,2023-12-31,MADRID,01,68,68.71,656.76241169,0.0,40.4400000,-3.6900000,976213490
PYME,2023-12-31,MADRID,05,26,88.16,703.96603396,0.0,40.3800000,-3.6300000,398875239
PYME,2024-12-31,SALAMANCA,02,43,68.05,663.6779784,0.0,40.9700000,-5.6600000,985243233
PYME,2023-12-31,BARCELONA,01,47,85.26,711.84476714,0.0,41.3900000,2.1600000,276362412
PYME,2024-12-31,MADRID,01,74,58.35,622.28185565,0.0,40.4100000,-3.6800000,545084601
PYME,2024-12-31,BARCELONA,01,45,32.24,535.38153536,1.0,41.5100000,2.1900000,613907080
PYME,2024-12-31,MADRID,03,68,66.44,630.4255716,0.0,40.4600000,-3.6900000,949108050
PYME,2024-12-31,LLEIDA,02,43,49.6,593.8534368,1.0,41.6300000,0.8900000,327648533
PYME,2024-12-31,LLEIDA,03,01,65.92,629.6448878000001,0.0,41.6700000,0.6100000,782083292
PYME,2023-12-31,MADRID,01,96,73.62,673.10406518,0.0,40.4800000,-3.6900000,730732295
PYME,2023-12-31,TENERIFE,06,45,78.32,675.9445524,0.0,28.4600000,-16.3000000,668575260
PYME,2023-12-31,A CORUÑA,02,25,75.15,690.5481272,0.0,43.3200000,-8.5100000,897174842
PYME,2024-12-31,BARCELONA,03,41,54.27,612.1545680500001,0.0,41.4500000,2.2100000,468377009
PYME,2023-12-31,BADAJOZ,02,46,77.75,700.3879,0.0,38.9100000,-6.6200000,814202173
PYME,2023-12-31,MADRID,01,62,48.83,590.59702037,0.0,40.5100000,-3.6700000,101969955
PYME,2023-12-31,LAS PALMAS,01,49,67.14,651.53707646,0.0,28.9600000,-13.6500000,614078173
PYME,2024-12-31,ALICANTE,03,46,38.366,588.2776542900001,0.0,38.3400000,-0.4900000,653823814
PYME,2023-12-31,ALMERIA,01,20,64.94,644.21495066,0.0,36.7900000,-2.7000000,680401097
PYME,2023-12-31,LLEIDA,01,71,76.27,681.92389853,0.0,41.5700000,0.5200000,844403029
PYME,2023-12-31,CIUDAD REAL,01,69,53.33,605.5740958700001,1.0,39.0000000,-3.3700000,280248254
PYME,2023-12-31,CASTELLON,03,62,69.6,635.1697270000001,0.0,39.9700000,-0.0400000,732530767
PYME,2024-12-31,CASTELLON,01,46,68.13,654.83203307,0.0,39.9500000,-0.0700000,695787183
PYME,2024-12-31,BARCELONA,01,56,57.19,618.42109841,0.0,41.5400000,2.4300000,719785122
PYME,2023-12-31,BARCELONA,01,69,82.92,704.05668788,0.0,41.4000000,2.1500000,885263084
PYME,2023-12-31,SEVILLA,02,90,65.18,652.81638304,0.0,37.3900000,-6.0900000,842625791
PYME,2023-12-31,MADRID,01,49,67.51,652.76852489,0.0,40.3100000,-3.8600000,882698862
PYME,2024-12-31,CADIZ,01,47,56.3,615.4589657,0.0,36.2700000,-5.9600000,573098477
PYME,2024-12-31,MELILLA,03,64,76.36,645.3186164000001,0.0,35.2800000,-2.9400000,161682315
PYME,2024-12-31,CORDOBA,02,46,54.92,613.98712576,0.0,37.4200000,-4.4800000,399658471
PYME,2024-12-31,MALAGA,03,68,69.77,635.4249505500001,0.0,36.5200000,-4.9200000,379449730
PYME,2023-12-31,TOLEDO,01,31,78.03,687.7815991699999,0.0,39.6800000,-3.9800000,482477245
PYME,2024-12-31,MADRID,03,43,60.53,621.55279995,0.0,40.3300000,-3.8600000,305730419
PYME,2023-12-31,TENERIFE,01,56,70.31,662.08759409,0.0,28.1300000,-16.7300000,933446088
PYME,2023-12-31,LAS PALMAS,02,56,69.3,668.4086384,0.0,28.1400000,-15.4400000,529294009
PYME,2023-12-31,MADRID,03,56,58.89,619.09064335,0.0,40.4400000,-3.7800000,135036848
PYME,2023-12-31,MADRID,01,18,70.63,663.1526305699999,0.0,40.4000000,-3.7500000,418955207
PYME,2024-12-31,MADRID,01,82,71.43,665.81522177,0.0,40.4400000,-3.6800000,776431681
PYME,2023-12-31,TENERIFE,03,46,69.49,635.0045823500001,0.0,28.4600000,-16.2500000,491155158
PYME,2024-12-31,MADRID,06,70,76.06,671.2437072,0.0,40.4700000,-3.6900000,663886600
PYME,2024-12-31,CASTELLON,02,55,68.03,663.6022878399999,0.0,40.2900000,0.2400000,899282944
PYME,2024-12-31,BARCELONA,03,33,71.96,638.7128304,0.0,41.3200000,2.0200000,329878205
PYME,2023-12-31,MADRID,01,46,54.63,609.90080657,1.0,40.3900000,-3.7100000,121442683
PYME,2023-12-31,MADRID,01,46,67.44,652.53554816,0.0,40.4300000,-3.7200000,905807951
PYME,2024-12-31,TOLEDO,02,46,37.53,548.1741838400001,1.0,39.5300000,-3.0800000,842825328
PYME,2023-12-31,MURCIA,03,01,59.217,619.581573355,0.0,38.0200000,-1.1000000,999302083
PYME,2024-12-31,VALENCIA,01,25,49.64,593.29289396,1.0,39.5900000,-0.3300000,401537970
PYME,2023-12-31,SEVILLA,03,55,52.257,609.132420955,0.0,37.3800000,-6.0000000,682356087
PYME,2024-12-31,TARRAGONA,01,81,70.64,663.18591296,0.0,41.1600000,1.1200000,714588338
PYME,2024-12-31,LLEIDA,02,47,76.3,694.9003344,0.0,42.7900000,0.6900000,606373182
PYME,2023-12-31,BARCELONA,02,25,79.68,707.69203904,0.0,41.6600000,2.2300000,417293367
PYME,2023-12-31,MADRID,02,46,48.19,588.51725232,0.0,40.2900000,-3.9100000,769617218
PYME,2024-12-31,ASTURIAS,01,46,76.14,681.49122746,0.0,43.5400000,-5.6600000,884237879
PYME,2024-12-31,VALLADOLID,01,71,73.47,672.60482933,0.0,41.6300000,-4.8000000,404230323
PYME,2023-12-31,TENERIFE,01,63,61.43,632.53283177,0.0,28.4700000,-16.2500000,349504146
PYME,2024-12-31,LUGO,01,85,81.35,698.83135265,0.0,43.6600000,-7.3600000,276100236
PYME,2023-12-31,CADIZ,02,81,54.35,611.8299448,0.0,36.5000000,-6.2700000,833919490
PYME,2024-12-31,BARCELONA,02,46,59.58,631.62302624,0.0,41.3900000,2.1600000,703504967
