edad;sexo;febpol_ult;fefe_ult;terri;canal;Polizas_cia;Renta;Geo_Medio; PMf ;igaract;PM_i;igaract_i;Rescates;Rescates_X;Parciales;fefe1;fnac1;febpol1;ypol;response
45;2;0;20251211;1;4;Monopoliza;22000;8; 23,136 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1980;0;0;0
48;2;0;20251211;4;null;null;27968;7; 15,024 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1977;0;0;0
65;1;0;20251212;1;4;Multipoliza;22000;10; 23,527 ;3;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
49;1;0;20251211;3;4;Multipoliza;26525;7; 20,377 ;3;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
63;2;0;20251215;4;4;Multipoliza;25045;7; 17,759 ;3;0;null;0;0;Sin Rescates Parciales;2025;1962;0;0;0
34;1;0;20251217;15;null;null;28133;9; 1,001 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1991;0;0;0
52;2;20251218;20251218;2;4;Multipoliza;29130;9; 20,025 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1973;2025;0;1
56;2;0;20251218;5;4;Multipoliza;23999;7; 320,398 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
69;1;0;20251218;4;4;Multipoliza;18550;11; 2,002 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1956;0;0;0
64;2;0;20251219;2;null;null;23387;6; 50,057 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
58;2;20251219;20251219;2;null;null;23594;9; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1967;2025;0;1
69;1;0;20251219;4;4;Multipoliza;18437;6; 9,950 ;3;0;null;0;0;Sin Rescates Parciales;2025;1956;0;0;0
87;2;0;20251219;2;null;null;26847;6; 20,023 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1938;0;0;0
61;2;0;20251219;12;null;null;25954;10; 10,011 ;3.25;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
54;2;0;20251222;5;null;null;28543;8; 200,172 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
59;1;0;20251223;4;null;null;38224;7; 30,019 ;3;0;null;0;0;Sin Rescates Parciales;2025;1966;0;0;0
34;1;0;20251223;1;4;Monopoliza;19545;11; 40,025 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1991;0;0;0
59;1;0;20251224;15;null;null;29523;8; 1,001 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1966;0;0;0
48;1;0;20251224;1;4;Multipoliza;22000;10; 100,067 ;3.55;0;null;0;0;Sin Rescates Parciales;2025;1977;0;0;0
52;1;0;20251229;4;6;Multipoliza;22691;2; 3,000 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
46;2;0;20251226;3;6;Monopoliza;26706;8; 5,002 ;3;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
60;2;0;20251026;3;4;Multipoliza;20394;6; 31,408 ;3;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
58;2;0;20260102;2;null;null;23594;9; -   ;null;0;null;0;0;Sin Rescates Parciales;2026;1967;0;-1;0
34;2;0;20230531;1;6;Multipoliza;22000;10; 3,179 ;2.5;3112.11;2.7;0;0;Sin Rescates Parciales;2023;1991;0;2;0
65;2;0;20230601;4;4;Multipoliza;38224;5; 31,815 ;2.5;31139.6;2.7;0;0;Sin Rescates Parciales;2023;1960;0;2;0
82;1;20250609;20230607;1;6;Multipoliza;38224;7; 104,251 ;2.5;103428.89;2.7;104282.32;0;Sin Rescates Parciales;2023;1943;2025;2;1
50;2;0;20230602;4;4;Multipoliza;38224;8; 19,807 ;2.5;19394.78;2.7;0;0;Sin Rescates Parciales;2023;1975;0;2;0
59;2;20250604;20230609;4;6;Monopoliza;37356;9; 29,303 ;2.5;29047.04;2.7;29310.41;0;Sin Rescates Parciales;2023;1966;2025;2;1
84;1;20250702;20230612;4;6;Multipoliza;72899;9; 84,442 ;2.5;82952.63;2.7;0;0;Sin Rescates Parciales;2023;1941;2025;2;1
46;2;0;20230614;4;4;Multipoliza;25546;8; 6,350 ;2.5;6217.91;2.7;0;0;Sin Rescates Parciales;2023;1979;0;2;0
62;1;0;20230620;2;5;Multipoliza;33149;6; 5,250 ;2.5;5156.11;2.7;0;0;Sin Rescates Parciales;2023;1963;0;2;0
50;1;0;20230620;2;4;Multipoliza;27242;9; 21,327 ;2.5;20883.63;2.7;0;0;Sin Rescates Parciales;2023;1975;0;2;0
79;2;20250630;20230629;4;4;Multipoliza;38224;7; 3,132 ;2.5;3105.65;2.7;3138.45;0;Sin Rescates Parciales;2023;1946;2025;2;1
71;2;0;20230627;1;4;Multipoliza;22000;9; 6,312 ;2.5;6193.54;2.7;0;0;Sin Rescates Parciales;2023;1954;0;2;0
69;1;0;20230720;5;6;Monopoliza;22817;7; 79,259 ;2.5;77585.45;2.7;0;0;Sin Rescates Parciales;2023;1956;0;2;0
67;2;0;20230807;1;4;Multipoliza;22000;10; 8,416 ;2.5;4585.12;2.7;0;0;Sin Rescates Parciales;2023;1958;0;2;0
59;1;0;20230808;10;4;Multipoliza;24322;8; 7,383 ;2.5;7229.87;2.7;0;0;Sin Rescates Parciales;2023;1966;0;2;0
61;1;0;20230810;10;4;Multipoliza;19195;9; 3,170 ;2.5;3103.65;2.7;0;0;Sin Rescates Parciales;2023;1964;0;2;0
71;2;0;20231006;1;2;Multipoliza;22000;10; 10,200 ;2.5;9987.63;2.7;0;0;Sin Rescates Parciales;2023;1954;0;2;0
54;2;0;20231023;5;6;Monopoliza;22817;7; 3,606 ;2.5;2556.13;2.55;0;0;Sin Rescates Parciales;2023;1971;0;2;0
66;2;20251013;20230928;2;4;Monopoliza;37124;6; 23,274 ;2.5;22927.21;2.55;23293.81;0;Sin Rescates Parciales;2023;1959;2025;2;1
43;2;0;20231218;1;4;Multipoliza;37124;6; 10,445 ;2.5;10227.51;2.55;0;0;Sin Rescates Parciales;2023;1982;0;2;0
68;2;0;20231219;4;4;Multipoliza;21395;9; 26,133 ;2.5;25578.29;2.55;0;0;Sin Rescates Parciales;2023;1957;0;2;0
51;1;0;20231218;3;4;Multipoliza;27327;7; 36,793 ;2.5;36048.02;2.55;0;0;Sin Rescates Parciales;2023;1974;0;2;0
68;2;0;20231227;3;6;Multipoliza;26673;2; 20,835 ;2.5;20422.19;2.55;0;0;Sin Rescates Parciales;2023;1957;0;2;0
57;1;0;20240116;2;4;Multipoliza;22000;10; 7,997 ;2.5;7826.35;2.7;0;0;Sin Rescates Parciales;2024;1968;0;1;0
76;2;0;20240227;1;4;Multipoliza;22000;8; 31,288 ;2.5;30594.6;2.7;0;0;Sin Rescates Parciales;2024;1949;0;1;0
57;1;0;20240226;1;4;Multipoliza;22000;7; 10,364 ;2.5;10169.38;2.7;0;0;Sin Rescates Parciales;2024;1968;0;1;0
67;1;0;20240226;1;4;Multipoliza;22000;9; 2,112 ;2.5;2066.29;2.7;0;0;Sin Rescates Parciales;2024;1958;0;1;0
52;1;0;20240227;1;4;Multipoliza;22000;10; 7,249 ;2.5;7112.22;2.7;0;0;Sin Rescates Parciales;2024;1973;0;1;0
49;1;0;20240229;4;4;Multipoliza;38224;5; 4,256 ;2.5;4163.31;2.7;0;0;Sin Rescates Parciales;2024;1976;0;1;0
57;2;0;20240301;1;4;Multipoliza;22000;10; 9,379 ;2.5;9175.33;2.7;0;0;Sin Rescates Parciales;2024;1968;0;1;0
66;1;20260302;20240301;10;4;Multipoliza;29247;10; 65,725 ;2.5;64241.84;2.7;0;0;Sin Rescates Parciales;2024;1959;2026;1;0
63;1;0;20240315;1;4;Multipoliza;22000;7; 3,173 ;2.5;3113.65;2.7;0;0;Sin Rescates Parciales;2024;1962;0;1;0
55;2;0;20240321;1;4;Multipoliza;22000;9; 5,551 ;2.5;5446.48;2.7;0;0;Sin Rescates Parciales;2024;1970;0;1;0
69;2;0;20240322;10;4;Monopoliza;21180;8; 31,495 ;2.5;30826.95;2.7;0;0;Sin Rescates Parciales;2024;1956;0;1;0
47;1;0;20240310;4;4;Multipoliza;24081;8; 11,049 ;2.5;10834.62;2.7;0;0;Sin Rescates Parciales;2024;1978;0;1;0
83;1;20250327;20240327;10;4;Monopoliza;21399;8; 78,277 ;2.7;77973.46;2.7;78424.11;78424.11;Sin Rescates Parciales;2024;1942;2025;1;1
67;1;0;20240403;5;4;Monopoliza;23433;5; 37,129 ;2.8;36343.6;3.25;0;0;Sin Rescates Parciales;2024;1958;0;1;0
67;1;0;20240405;1;4;Multipoliza;29795;7; 6,245 ;2.8;6115.25;3.25;0;0;Sin Rescates Parciales;2024;1958;0;1;0
46;2;0;20240412;2;4;Multipoliza;25671;8; 7,318 ;2.8;7144.45;3.25;0;0;Sin Rescates Parciales;2024;1979;0;1;0
66;1;20250401;20240401;4;4;Multipoliza;28619;9; 15,386 ;2.8;15308.08;3.25;15382.57;0;Sin Rescates Parciales;2024;1959;2025;1;1
50;2;0;20240415;1;4;Multipoliza;26285;7; 8,316 ;2.8;8143.27;3.25;0;0;Sin Rescates Parciales;2024;1975;0;1;0
62;2;0;20240419;1;4;Multipoliza;22000;7; 20,895 ;2.8;20400.41;3.25;0;0;Sin Rescates Parciales;2024;1963;0;1;0
59;1;0;20240429;3;4;Multipoliza;27773;6; 10,386 ;2.8;10171.07;3.25;0;0;Sin Rescates Parciales;2024;1966;0;1;0
29;1;0;20240429;4;4;Multipoliza;38224;8; 26,918 ;2.8;8147.73;3.25;0;0;Sin Rescates Parciales;2024;1996;0;1;0
61;1;0;20240503;3;6;Multipoliza;24005;6; 52,227 ;2.8;50968.26;3.25;0;0;Sin Rescates Parciales;2024;1964;0;1;0
66;2;0;20240508;3;4;Multipoliza;20479;12; 10,384 ;2.8;10168.6;3.25;0;0;Sin Rescates Parciales;2024;1959;0;1;0
58;1;0;20240508;10;6;Multipoliza;28133;9; 10,433 ;2.8;10186.4;3.25;0;0;Sin Rescates Parciales;2024;1967;0;1;0
52;2;0;20240503;2;6;Multipoliza;28095;6; 4,121 ;2.8;4023.52;3.25;0;0;Sin Rescates Parciales;2024;1973;0;1;0
81;1;20250509;20240509;10;4;Multipoliza;22000;10; 154,178 ;2.8;152911.52;3.25;154273.43;0;Sin Rescates Parciales;2024;1944;2025;1;1
46;2;0;20240513;3;4;Multipoliza;23404;5; 20,759 ;2.8;20328.44;3.25;0;0;Sin Rescates Parciales;2024;1979;0;1;0
41;2;0;20240508;10;4;Multipoliza;26108;7; 2,057 ;2.8;2008.47;3.25;0;0;Sin Rescates Parciales;2024;1984;0;1;0
39;2;0;20240523;4;6;Multipoliza;25050;9; 8,336 ;2.8;8138.63;3.25;0;0;Sin Rescates Parciales;2024;1986;0;1;0
73;1;0;20240524;1;6;Multipoliza;27968;8; 20,772 ;2.8;20321.09;3.25;0;0;Sin Rescates Parciales;2024;1952;0;1;0
32;2;0;20240531;4;6;Multipoliza;27204;2; 10,419 ;2.8;10169.14;3.25;0;0;Sin Rescates Parciales;2024;1993;0;1;0
63;2;0;20240527;2;4;Multipoliza;29498;5; 28,055 ;2.8;27461.77;3.25;0;0;Sin Rescates Parciales;2024;1962;0;1;0
58;2;0;20240529;1;4;Monopoliza;22000;7; 4,855 ;2.8;4740.13;3.25;0;0;Sin Rescates Parciales;2024;1967;0;1;0
60;1;0;20240529;10;4;Multipoliza;19999;7; 21,092 ;2.8;20593.16;3.25;0;0;Sin Rescates Parciales;2024;1965;0;1;0
63;1;0;20240603;4;4;Multipoliza;38224;7; 184,074 ;2.8;179481.48;3.25;0;0;Sin Rescates Parciales;2024;1962;0;1;0
86;2;0;20240611;5;6;Multipoliza;25674;6; 127,209 ;2.8;124035.39;3.25;0;0;Sin Rescates Parciales;2024;1939;0;1;0
66;2;0;20240621;3;4;Multipoliza;19601;5; 41,429 ;2.8;40551.99;3.25;0;0;Sin Rescates Parciales;2024;1959;0;1;0
59;2;20250401;20240401;1;4;Monopoliza;22000;9; 61,608 ;2.8;61273.13;3.25;61599.24;0;Sin Rescates Parciales;2024;1966;2025;1;1
55;1;20250627;20240627;10;4;Multipoliza;16843;9; 102,589 ;2.8;101528.58;3.25;102788.67;0;Sin Rescates Parciales;2024;1970;2025;1;1
85;2;0;20240627;3;6;Multipoliza;30343;3; 83,112 ;2.9;81041.17;2.9;0;0;Sin Rescates Parciales;2024;1940;0;1;0
69;1;0;20240628;16;4;Monopoliza;22000;8; 25,890 ;2.8;25341.91;3.25;0;0;Sin Rescates Parciales;2024;1956;0;1;0
77;2;0;20240702;4;2;Multipoliza;28543;6; 10,346 ;2.8;10131.36;3.25;0;0;Sin Rescates Parciales;2024;1948;0;1;0
39;1;0;20240705;10;6;Monopoliza;28657;8; 15,537 ;2.8;15199.44;3.25;0;0;Sin Rescates Parciales;2024;1986;0;1;0
27;1;0;20240708;16;null;null;37124;6; 15,520 ;2.8;15198.32;3.25;0;0;Sin Rescates Parciales;2024;1998;0;1;0
74;1;0;20240708;16;4;Monopoliza;22000;9; 37,782 ;2.8;36982.59;3.25;0;0;Sin Rescates Parciales;2024;1951;0;1;0
49;2;0;20240723;9;3;Monopoliza;32154;8; 13,017 ;2.8;12664.77;3.25;0;0;Sin Rescates Parciales;2024;1976;0;1;0
64;1;20250722;20240722;2;4;Multipoliza;37018;10; 12,653 ;3.25;12478.66;3.25;12673.22;0;Sin Rescates Parciales;2024;1961;2025;1;1
57;1;0;20240802;16;4;Multipoliza;30343;8; 20,717 ;2.8;20229.2;3.25;0;0;Sin Rescates Parciales;2024;1968;0;1;0
62;1;0;20240731;1;null;null;21898;11; 10,731 ;2.8;10473.12;3.25;0;0;Sin Rescates Parciales;2024;1963;0;1;0
53;2;0;20240805;3;4;Multipoliza;26673;6; 28,811 ;2.8;28056.23;3.25;0;0;Sin Rescates Parciales;2024;1972;0;1;0
78;2;0;20240809;16;4;Monopoliza;26253;8; 82,935 ;2.8;80893.96;3.25;0;0;Sin Rescates Parciales;2024;1947;0;1;0
46;2;0;20240920;2;4;Monopoliza;37124;7; 116,678 ;2.8;113466.16;3.25;0;0;Sin Rescates Parciales;2024;1979;0;1;0
72;1;0;20240925;5;4;Monopoliza;17093;10; 24,962 ;2.8;24325.57;3.25;0;0;Sin Rescates Parciales;2024;1953;0;1;0
47;1;0;20241001;9;3;Multipoliza;26978;7; 41,424 ;2.8;40303.36;3.25;0;0;Sin Rescates Parciales;2024;1978;0;1;0
44;2;0;20241002;2;4;Multipoliza;26847;6; 15,509 ;2.8;15108.83;3.25;0;0;Sin Rescates Parciales;2024;1981;0;1;0
76;2;20251008;20241008;1;4;Multipoliza;22000;7; 30,822 ;2.8;30204.51;3.25;30838.24;0;Sin Rescates Parciales;2024;1949;2025;1;1
65;1;0;20241008;1;4;Monopoliza;25639;7; 15,446 ;2.8;15093.49;3.25;0;0;Sin Rescates Parciales;2024;1960;0;1;0
56;2;0;20241009;10;4;Multipoliza;19025;10; 2,059 ;2.8;2012.29;3.25;0;0;Sin Rescates Parciales;2024;1969;0;1;0
54;2;0;20241010;9;10;Multipoliza;26924;5; 15,522 ;2.8;15102.07;3.25;0;0;Sin Rescates Parciales;2024;1971;0;1;0
42;2;0;20241014;2;2;Multipoliza;37124;6; 10,292 ;2.8;10057.14;3.25;0;0;Sin Rescates Parciales;2024;1983;0;1;0
53;1;0;20241014;4;4;Multipoliza;19042;9; 3,085 ;2.7;3015.19;2.7;0;0;Sin Rescates Parciales;2024;1972;0;1;0
85;2;0;20240912;4;4;Multipoliza;23257;6; 46,987 ;2.8;45733.72;3.25;0;0;Sin Rescates Parciales;2024;1940;0;1;0
50;2;0;20241023;16;4;Monopoliza;22022;8; 2,564 ;2.7;2510.41;2.7;0;0;Sin Rescates Parciales;2024;1975;0;1;0
66;1;20250803;20241024;1;4;Monopoliza;27968;6; 21,979 ;2.7;21555.37;2.7;0;0;Sin Rescates Parciales;2024;1959;2025;1;1
61;2;0;20241028;16;4;Monopoliza;26474;7; 11,279 ;2.7;11041.85;2.7;0;0;Sin Rescates Parciales;2024;1964;0;1;0
72;1;0;20241112;4;4;Multipoliza;25546;7; 28,399 ;2.7;27717.56;2.7;0;0;Sin Rescates Parciales;2024;1953;0;1;0
70;1;0;20241122;10;4;Multipoliza;18503;10; 16,093 ;2.7;15754.41;2.7;0;0;Sin Rescates Parciales;2024;1955;0;1;0
62;2;0;20241122;5;4;Multipoliza;13487;8; 7,042 ;2.7;6893.97;2.7;0;0;Sin Rescates Parciales;2024;1963;0;1;0
82;2;0;20241125;4;4;Multipoliza;27404;8; 43,108 ;2.7;42116.24;2.7;0;0;Sin Rescates Parciales;2024;1943;0;1;0
57;1;0;20241203;1;6;Multipoliza;27479;7; 6,134 ;2.7;6012.27;2.7;0;0;Sin Rescates Parciales;2024;1968;0;1;0
70;2;20251204;20241204;5;4;Multipoliza;22000;9; 3,231 ;2.7;3160.33;2.7;3231.63;0;Sin Rescates Parciales;2024;1955;2025;1;1
78;2;0;20241213;4;4;Multipoliza;38224;7; 37,813 ;2.7;37048.64;2.7;0;0;Sin Rescates Parciales;2024;1947;0;1;0
63;1;0;20241201;16;null;null;37124;8; 19,124 ;2.7;18721.33;2.7;0;0;Sin Rescates Parciales;2024;1962;0;1;0
70;1;0;20241223;3;4;Multipoliza;29498;7; 5,292 ;2.7;5177.02;2.7;0;0;Sin Rescates Parciales;2024;1955;0;1;0
50;2;0;20241226;9;3;Multipoliza;38224;8; 10,250 ;2.7;10003.65;2.7;0;0;Sin Rescates Parciales;2024;1975;0;1;0
64;1;0;20241223;2;4;Multipoliza;40236;8; 84,889 ;2.7;83098.86;2.7;0;0;Sin Rescates Parciales;2024;1961;0;1;0
77;2;0;20241230;1;4;Multipoliza;22000;7; 25,518 ;2.7;25001.82;2.7;0;0;Sin Rescates Parciales;2024;1948;0;1;0
67;1;0;20241231;3;4;Multipoliza;18658;7; 20,861 ;2.7;20386.84;2.7;0;0;Sin Rescates Parciales;2024;1958;0;1;0
59;2;0;20250124;10;6;Monopoliza;29247;6; 25,433 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1966;0;0;0
70;1;0;20250124;10;4;Multipoliza;28133;7; 9,160 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
46;1;0;20250204;5;4;Multipoliza;24685;2; 38,236 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
66;1;0;20250126;4;4;Monopoliza;38224;6; 63,040 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1959;0;0;0
50;2;0;20250225;4;6;Monopoliza;38224;6; 20,356 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1975;0;0;0
65;2;0;20250221;2;4;Monopoliza;37124;7; 92,220 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
48;2;20260226;20250226;1;null;null;23177;7; 20,355 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1977;2026;0;0
55;1;0;20250228;4;4;Multipoliza;17443;11; 6,526 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1970;0;0;0
64;2;0;20250305;4;4;Multipoliza;31935;9; 81,370 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1961;0;0;0
83;2;0;20250317;4;2;Multipoliza;38224;8; 25,390 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1942;0;0;0
65;2;0;20250317;2;4;Monopoliza;30370;7; 25,427 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
51;2;0;20250320;2;4;Multipoliza;37124;5; 25,423 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1974;0;0;0
65;2;0;20250410;16;null;null;37124;6; 15,222 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
66;2;0;20250325;10;4;Multipoliza;17577;9; 37,374 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1959;0;0;0
51;1;0;20250414;2;null;null;28179;10; 76,210 ;2.5;0;null;0;0;Sin Rescates Parciales;2025;1974;0;0;0
49;1;0;20250416;5;4;Multipoliza;28633;5; 12,197 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
74;1;0;20250428;3;4;Multipoliza;21212;9; 6,085 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1951;0;0;0
57;1;0;20250430;10;4;Multipoliza;22855;11; 25,343 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1968;0;0;0
49;2;0;20250508;1;2;Monopoliza;22000;8; 50,740 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
55;2;0;20250513;4;6;Multipoliza;51746;8; 3,044 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1970;0;0;0
56;1;0;20250514;4;null;null;27374;6; 10,129 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
65;2;0;20250519;10;4;Multipoliza;26636;7; 5,063 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1960;0;0;0
58;1;0;20250520;2;3;Monopoliza;37124;4; 3,041 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1967;0;0;0
52;1;0;20250526;3;4;Multipoliza;18658;7; 1,012 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
77;2;0;20250529;4;4;Monopoliza;38224;7; 14,174 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1948;0;0;0
69;2;0;20250602;10;4;Multipoliza;29247;6; 3,542 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1956;0;0;0
60;1;0;20250603;3;null;null;21920;8; 101,273 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
61;2;0;20250603;16;null;null;27968;7; 10,120 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1964;0;0;0
43;1;0;20250604;2;2;Multipoliza;37124;7; 57,780 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1982;0;0;0
69;1;0;20250530;4;4;Monopoliza;27420;8; 82,301 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1956;0;0;0
46;2;0;20250605;3;4;Multipoliza;20971;2; 10,134 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
71;2;0;20250606;2;4;Multipoliza;26743;5; 101,251 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1954;0;0;0
69;1;0;20250604;3;4;Multipoliza;26525;6; 5,390 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1956;0;0;0
62;1;0;20250610;3;2;Multipoliza;24655;7; 3,034 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
34;2;20250611;20250611;10;4;Multipoliza;26867;7; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1991;2025;0;1
49;1;0;20250612;4;4;Multipoliza;50166;8; 15,193 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1976;0;0;0
71;2;0;20250612;3;null;null;32869;8; 101,208 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1954;0;0;0
69;1;0;20250612;1;6;Multipoliza;27037;7; 62,270 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1956;0;0;0
87;1;0;20250617;1;4;Multipoliza;22000;7; 50,637 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1938;0;0;0
59;2;0;20250616;3;6;Multipoliza;25616;5; 34,139 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1966;0;0;0
74;2;0;20250620;1;4;Multipoliza;null;null; 75,976 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1951;0;0;0
54;1;0;20250630;3;null;null;35316;9; 506,390 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
58;1;20250701;20250701;2;6;Monopoliza;23440;8; -   ;null;0;null;0;0;Sin Rescates Parciales;2025;1967;2025;0;1
30;2;0;20250702;3;4;Multipoliza;17485;8; 6,070 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1995;0;0;0
46;2;0;20250707;3;4;Multipoliza;17485;8; 10,113 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1979;0;0;0
66;1;0;20250707;9;null;null;20905;5; 576,092 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1959;0;0;0
79;2;0;20250709;1;4;Monopoliza;22000;7; 5,697 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1946;0;0;0
66;1;0;20250714;3;4;Multipoliza;26525;6; 62,566 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1959;0;0;0
41;1;0;20250714;2;4;Multipoliza;28510;7; 10,372 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1984;0;0;0
56;2;0;20250718;10;4;Multipoliza;24322;8; 16,169 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
50;2;0;20250722;3;6;Multipoliza;30633;7; 13,158 ;3;0;null;0;0;Sin Rescates Parciales;2025;1975;0;0;0
17;2;0;20250729;2;null;null;25928;5; 2,020 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;2008;0;0;0
75;2;0;20250804;4;null;null;72899;9; 20,172 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1950;0;0;0
53;1;0;20250726;5;4;Multipoliza;25674;7; 10,810 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1972;0;0;0
63;2;0;20250811;1;4;Multipoliza;24838;9; 105,971 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1962;0;0;0
26;2;0;20250813;3;4;Monopoliza;31854;8; 2,017 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1999;0;0;0
82;2;0;20250821;1;4;Multipoliza;22000;6; 93,227 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1943;0;0;0
59;2;0;20250828;4;4;Monopoliza;29265;9; 40,281 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1966;0;0;0
54;2;0;20250911;1;4;Monopoliza;22000;7; 30,236 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1971;0;0;0
70;2;0;20250922;5;6;Monopoliza;25674;8; 100,726 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1955;0;0;0
36;2;0;20250924;9;3;Multipoliza;28633;4; 5,036 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1989;0;0;0
56;1;0;20250929;3;4;Multipoliza;24495;6; 15,095 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1969;0;0;0
62;1;0;20250926;4;4;Multipoliza;27204;2; 22,538 ;3;0;null;0;0;Sin Rescates Parciales;2025;1963;0;0;0
60;2;0;20251002;1;null;null;22000;8; 15,091 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
27;1;0;20251002;1;null;null;22000;8; 4,026 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1998;0;0;0
60;1;0;20251002;2;4;Multipoliza;42498;8; 75,499 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1965;0;0;0
52;1;0;20250926;4;4;Multipoliza;25173;5; 9,456 ;3;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
36;1;0;20250917;4;4;Multipoliza;19042;9; 3,020 ;2.7;0;null;0;0;Sin Rescates Parciales;2025;1989;0;0;0
52;1;0;20251006;4;4;Multipoliza;41423;8; 1,006 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1973;0;0;0
48;2;0;20251001;3;4;Multipoliza;22061;10; 13,084 ;3;0;null;0;0;Sin Rescates Parciales;2025;1977;0;0;0
51;1;0;20251007;9;6;Multipoliza;27968;8; 15,083 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1974;0;0;0
39;2;0;20251009;3;4;Multipoliza;20694;7; 2,012 ;2.9;0;null;0;0;Sin Rescates Parciales;2025;1986;0;0;0
